origin 	 dest 	 flow 	 cost
11273	12350	0	2.782728
11273	12432	50	1.555408335
11273	38486	1996	2.724365726
11274	23838	231	0.49394956
11274	33883	780	0.072125677
11274	40145	317	3.085613766
11275	16616	1411	1.122186062
11275	27448	0	3.088573
11275	32781	0	0.086099
11275	40008	179	0.379457133
11276	306	117	7.977293001
11276	5885	324	2.632164516
11276	8703	63	7.169793065
11276	16725	771.15484	3.361188113
11277	13265	14121.01453	0.424101131
11277	19483	20625	2.710571678
11278	11354	4050.337374	0.880444406
11278	12451	4289.557606	0.547653338
11278	20407	36	1.707811267
11279	22076	0	0.28763
11279	23430	0	0.077931
11280	1094	6822	0.253950283
11280	9122	1186	4.064540544
11280	20635	2433	1.041570191
11280	41517	2999	0.65917169
11281	2363	97906.19171	4.904105228
11281	3752	106095	5.382795469
11281	7607	213328.1967	1.102671885
11281	40406	104521.1323	0.944828829
11281	41150	4750.181129	1.437142464
11281	42067	0	6.002576
11282	3050	52	0.844327
11282	13769	413	1.261134307
11282	31548	553	1.108946349
11283	3437	3954	0.964231306
11283	3438	3990	0.526338171
11283	8126	1712	0.751371693
11283	24433	4958.190475	0.150534189
11283	36486	883	1.204743262
11284	3473	33	0.782031
11284	16291	0	0.669399
11284	17294	875	0.993921102
11284	42594	1566	0.230153674
11285	1681	0	1.213308
11285	18686	0	1.193175
11285	21194	0	0.319758
11286	12948	3326	3.825086667
11286	14804	702	5.079575548
11286	43812	0	4.91338
11287	3556	66	8.868884
11287	18312	174	0.088003516
11287	37476	278	6.335190185
11288	37360	17844	0.114993175
11288	43450	32907.59886	0.436842437
11289	14282	610	2.000394994
11289	38744	1242	2.01007643
11290	11990	45	7.774069033
11290	28545	46	1.223751884
11291	3069	4038	3.394918131
11291	14416	646	4.059667823
11291	17225	4199.114871	0.472792922
11291	19765	85	2.941070081
11292	10295	0	1.415805
11292	13479	3814	1.066109659
11292	34315	0	0.652709
11292	40063	2792	0.406262108
11293	1502	4637	1.670118765
11293	1503	7139	1.420493756
11293	5790	3332	1.523470318
11293	12287	11033.14169	1.489791188
11293	15938	3415	1.416740355
11293	44731	6823.956853	1.440645189
11294	6912	30914.6093	0.1878875
11294	21835	16397	0.118265975
11294	32093	42498.79417	0.194342715
11294	36945	19458	0.236123631
11295	29062	102	0.091399009
11295	40318	34401.69967	1.355165438
11296	5860	15	5.699581419
11296	15050	446	1.238815641
11296	24929	8231.914501	4.240643777
11296	38566	6	1.162305079
11297	17035	3035	1.616358872
11297	40079	324	0.205123372
11298	16893	254782.9124	0.573718044
11298	27227	92181	0.342429526
11299	16677	44	5.524196173
11299	33810	942	0.776939705
11299	39612	6393	0.251605089
11300	272	3067	17.97914018
11300	5089	5608.65043	10.62695101
11300	13405	140	3.698005714
11301	2697	0	6.855445
11301	39671	0	1.604841
11302	5738	0	4.26171
11302	8159	0	7.397362
11302	38212	71	2.473994524
11303	6360	0	0.320372
11303	14027	0	1.20479
11304	12369	1764	9.480799675
11304	16105	0	0.084588
11305	13699	5342	3.734366949
11305	24288	75120.32096	2.949297478
11305	39974	2008	2.917300248
11306	4741	8849	0.050050229
11306	18185	472	0.06096861
11306	25672	13690	0.039891396
11307	5505	14307	0.10154072
11307	10499	4516	0.332435543
11307	26646	6834	0.114142596
11307	38961	13852	0.082779862
11308	14253	13417.63933	0.030535138
11308	39110	1743	0.410403267
11308	41667	908	0.32662363
11309	5105	565	0.14228553
11309	27908	101	0.518078969
11310	3610	2359	1.179704114
11310	37698	10674.01739	0.783665647
11310	42162	16220	0.290901861
11311	1115	0	14.867339
11311	25477	0	3.16352
11311	30813	0	8.775957
11312	6505	757	5.73351754
11312	24878	6	4.146227023
11313	30846	2125	2.440831815
11313	35107	42	4.366370529
11313	37711	2584	1.810444669
11314	15267	0	0.579095
11314	42366	0	0.284768
11315	21470	476	3.28237288
11315	36446	1214	3.374467945
11316	18794	1757	2.319453653
11316	36741	583	2.633139084
11316	42814	2441.252422	0.428491572
11317	16274	245	0.242014119
11317	33795	190	0.127032912
11318	38405	66	1.23534815
11318	42251	48	0.085214026
11319	4423	144	10.070352
11319	15369	596	5.229303464
11319	18794	1479.521223	2.450010078
11319	35631	2638	4.912522368
11320	3388	1481	0.954241032
11320	18728	849	1.670286121
11320	27492	2230	0.50827962
11320	41204	7575.777294	1.543783073
11321	2208	0	3.823748
11321	19008	3599	0.755255055
11321	35973	43253.4328	1.045274512
11322	28702	626	0.057694632
11322	31824	1821.957684	1.96439662
11323	10044	10862.91328	1.436261396
11323	13797	458	1.445005522
11323	33817	654	2.347884719
11323	37278	1456	0.800688265
11324	20684	3627	0.666086153
11324	23843	1645	0.592613997
11325	40778	4212	4.226478676
11325	41865	884	0.411068937
11326	20673	11847	0.15936995
11326	28944	48094	3.575872138
11327	19715	924	0.239162272
11327	42455	499	2.208652163
11328	18829	5838	0.89571679
11328	36363	34149.74606	0.606867904
11328	39790	5491.815265	0.945650309
11328	42263	17767.40358	1.105097603
11329	24628	9143	0.124749706
11329	44764	32988.10137	0.640889297
11330	7038	1025	0.035210198
11330	43477	370	0.913109373
11331	30308	439	3.396523413
11331	35952	2601	0.234882037
11332	12145	9226	0.622423636
11332	15436	10875	0.289445123
11333	9200	0	2
11333	35322	24079.4551	4.254856169
11334	15908	1582	1.111624405
11334	25137	8244.003511	0.476135495
11334	40555	1183	0.802503885
11335	9046	168	1.052493696
11335	31416	1294	0.843216836
11335	41149	2163	0.530182501
11336	3792	434	4.548236009
11336	9260	18059	0.356937967
11336	11734	4152	0.749875203
11337	583	198	5.874104002
11337	9885	843	3.24366889
11337	24089	10635.46724	2.029948543
11337	40650	0	22.948238
11337	43102	0	8.646392
11338	6817	37	5.221696484
11338	13254	0	2
11338	31495	20	1.78972035
11339	9372	1040	2.006529962
11339	22752	8523	1.777082917
11339	24809	8123.584792	0.239358588
11339	41986	4864	0.824093543
11340	1223	6428	0.849582825
11340	6989	3369	0.032765053
11340	22825	19917	0.654616602
11340	36918	35919	0.587667344
11341	3816	21	12.163796
11341	23290	159	7.884642976
11341	25112	80	2.000041806
11341	40629	110	3.793420579
11342	4048	54	4.368438
11342	15588	193	7.319774499
11342	34830	355	6.421408118
11343	454	0	16.942455
11343	13451	2848	3.218255954
11343	37996	212	3.067103269
11344	25955	11	0.465396005
11344	43355	169	5.034000616
11345	6293	13650	0.716840834
11345	15207	39664.59718	4.242365239
11345	31791	2771	0.224024056
11345	31811	1720	0.857245178
11346	32425	0	4.229884
11346	38604	0	0.737424
11347	12355	40	0.106034018
11347	43766	963	0.25839344
11348	25166	50	0.298872478
11348	26204	10	6.591691018
11349	9391	0	2
11349	31349	0	2
11350	2834	191	4.036964001
11350	16580	1615	2.661290974
11350	18929	2	1.930327
11351	17262	6400	0.425564966
11351	23343	9870	0.036650979
11351	23727	186	0.060353373
11352	27003	1342	1.7338514
11352	31553	2076	1.717709129
11352	40542	6800	0.098957174
11353	1714	24	2.545038
11353	17782	178	4.15070205
11353	22821	1956	4.315912713
11354	541	6476	3.096366058
11354	4580	1255	2.408325055
11354	11278	3879.557606	0.880407673
11354	33531	9311.963037	0.773471068
11355	24308	37510	0.105420042
11355	37553	19366	0.273019424
11355	37558	6209	0.215720457
11356	13476	12319.82744	2.34516342
11356	28151	1139	2.860728088
11356	32278	764	2.000576433
11356	35525	595.1312721	2.000324522
11356	41634	0	1.131545
11357	20723	107	3.133467008
11357	41616	824	1.951136202
11357	43162	1654	3.582690859
11358	35601	0	0.589336
11358	40840	2654	0.182064002
11359	2221	1905	1.52151509
11359	21391	36866.76525	0.917195634
11359	43806	16627	0.72724452
11360	2671	3	1.7057
11360	6439	1414	5.07419193
11360	37523	1530	0.255914646
11361	5616	7	4.238156015
11361	11876	0	2
11361	39364	8	0.284892034
11362	15667	0	5.643889
11362	29845	0	5.522098
11362	40254	0	7.862248
11363	3524	7881	1.136516763
11363	13200	2105	0.223617047
11363	32466	4762	0.183155524
11363	36361	12874	0.511662269
11363	43558	486	0.236156407
11364	12826	371	3.012991436
11364	14141	197	3.194844123
11365	6892	0	18.060099
11365	44437	0	0.64973
11366	532	0	4.976967
11366	9140	79	1.71864564
11366	27417	173	4.136003482
11366	31081	0	3.551892
11367	5415	3714	0.125952704
11367	21440	17895.96429	0.238539269
11368	8281	737	0.247132944
11368	32179	793	6.238035846
11368	39925	321	2.000673091
11369	5907	1221	0.384430512
11369	33654	6590.403228	0.878420254
11370	13495	1492	1.773707504
11370	19204	611	0.559402812
11370	36421	0	4.652547
11371	378	7456	3.296075502
11371	29843	1225	0.199884321
11371	31095	2682	2.648470899
11372	13100	5152	2.884611561
11372	37996	14381.01773	5.055267929
11373	16334	1739	0.132162681
11373	24618	504	0.895457262
11374	15096	288	0.043503813
11374	32348	70	0.167884121
11375	367	752	3.496015024
11375	11830	1027.521223	3.313021158
11375	13676	1711	2.46923771
11375	26064	0	6.064594
11376	10638	19	4.035716748
11376	19319	299	2.994685922
11376	43958	3707	0.472569251
11377	3945	0	2.065148
11377	9198	0	2
11377	20332	0	2
11378	310	0	13.330844
11378	10438	7	2.456929227
11378	32085	21	17.52292807
11378	35252	2603	1.815348685
11379	31094	0	0.196135
11379	37220	0	0.140552
11380	21698	0	2
11380	34575	0	2
11381	105	9148	4.381804579
11381	6308	2106	2.949875079
11381	15315	5540	5.216034075
11381	20279	594	3.48399221
11382	2126	62	10.952297
11382	2138	176	5.671504001
11382	4998	5390	2.681473974
11382	12977	4794.017387	2.858176899
11383	22260	2833	1.292393626
11383	36587	309	2.869726846
11383	43373	40	1.693250263
11384	25820	213774.2476	0.419116019
11384	29499	59909.24289	0.70326276
11384	39555	169054.0829	0.267283846
11385	23010	6714	1.177926434
11385	26779	10066	1.276258824
11385	36997	15164	0.266685363
11386	8292	1420	2.01317165
11386	10808	1366	0.363023596
11386	18433	0	3.884955
11386	25906	1809.341257	0.324116525
11387	12743	10	2.000000653
11387	23273	189	3.106907044
11387	37501	47	6.634498644
11388	1599	4530	1.154578501
11388	1610	1054	1.224621019
11388	20258	3282	1.061707358
11388	27683	3590	1.39601606
11388	42970	3787	1.417407447
11389	39602	65092.51288	0.802804976
11389	43076	5817	0.274186028
11390	1748	7029	0.118552141
11390	16888	2159	0.820811032
11390	30686	1749	1.468766318
11390	37077	2028	0.431448335
11391	2010	18	9.403638
11391	5425	550	4.552453524
11391	40392	1484	0.281270353
11392	11581	9	0.075451002
11392	29816	28855.9145	0.334781217
11393	39096	156	1.613110361
11393	42172	63	0.19449411
11394	11451	151542.4355	1.081464332
11394	15494	67444	1.291661921
11394	36143	0	2
11395	3982	9629	5.235911878
11395	39475	61309.46319	0.717361305
11395	39908	32237.95315	1.454869229
11396	18043	38564	0.504633192
11396	26249	10834	0.369093543
11397	1071	3216	1.57220331
11397	1072	4286	2.030433655
11397	12265	33858.80689	0.907698828
11397	24020	11968	0.488783848
11398	15627	5619.077362	0.225669353
11398	15822	4024.871808	0.412760714
11399	34331	3495	0.072399815
11399	37997	5306	0.969073026
11399	38628	1085	0.33638349
11400	14186	0	0.207796
11400	15535	0	7.085792
11400	34287	0	0.185694
11401	27676	3345	0.398515194
11401	33551	27951.63966	7.836633208
11402	28562	0	2
11402	32496	0	2
11403	27459	1197	0.057617179
11403	36521	9367.542581	0.630944264
11404	26327	0	2.945677
11404	28716	74	2.802377946
11404	31046	1351	1.138442009
11404	38564	268	1.526451775
11405	5485	336	3.864808846
11405	10104	167	3.153630892
11406	1595	6105	0.576096497
11406	6689	0	2.280677
11406	23835	2367	0.31829745
11407	14478	5254	0.22833576
11407	22704	4851.323636	0.686278941
11408	28093	57668	0.083672705
11408	34336	20863.63854	0.118763852
11408	39919	26161	0.09751388
11409	12434	2743	0.279932714
11409	40144	453	0.52964457
11409	44347	3216	0.155565529
11410	36310	173	2.000195504
11410	43753	0	2
11411	10415	2849.355053	0.657984195
11411	15770	0	2
11411	22321	0	2.44335
11412	15456	6600.026986	5.685986108
11412	40932	0	0.22624
11413	391	482	5.810148015
11413	14356	159	3.048726377
11413	37271	0	5.542718
11413	44444	12	4.141023125
11414	23682	68	6.065579904
11414	25855	9	3.635640023
11414	27512	0	3.822671
11415	2399	36851.38233	4.465422595
11415	19211	54874.14092	0.051835174
11416	11596	859	0.893341163
11416	14761	2092	1.801325781
11416	42723	33272.40274	1.03385883
11417	18119	642	0.445602062
11417	37724	274	0.154214407
11418	4921	3078	1.531323443
11418	13683	2884	0.497697684
11419	7283	0	2
11419	18497	45	5.846203436
11419	35164	8	0.278644002
11420	15807	0	0.381847
11420	16678	231	1.405857892
11420	28796	705	0.247277035
11421	14626	2463	2.009788139
11421	30123	1020	0.063814861
11422	2608	1028	6.591160094
11422	6890	1074	0.531484637
11422	18121	0	1.960368
11423	23792	2961	0.163378978
11423	35457	2303	0.727460924
11424	28270	110	1.608294707
11424	31336	2667	6.316049519
11425	5056	0	2
11425	42993	0	2
11426	21044	1422	0.109769018
11426	30818	7071.588816	3.057885975
11427	4601	10140	5.387397923
11427	15246	1415.908723	1.01189789
11427	27438	14713.33202	0.039594008
11427	42492	24247.76679	0.566761186
11428	4785	1559.238924	0.014323735
11428	8388	25494.48631	0.520717364
11428	25898	11862.76108	1.137836918
11429	2685	9	3.948033
11429	2686	40	4.89845
11429	12900	745	4.89593338
11429	13236	1182	4.324109441
11430	8618	0	2
11430	34359	0	2
11431	24751	16644	0.062917866
11431	26625	0	0.447578
11432	4023	41	17.119343
11432	13995	0	10.643319
11432	28693	43	4.308333026
11433	110	9	2.370405
11433	6423	2301	1.73994914
11433	16161	0	3.885192
11433	19208	5645	1.452455
11434	18950	10423.25675	0.124243797
11434	29536	3872	5.739124894
11435	540	0	1.995537
11435	4568	0	1.995537
11435	15210	884.4423943	1.561720166
11435	18854	264	1.502209102
11436	31002	5314.538886	1.626200149
11436	34717	1488	0.139554304
11437	12566	0	0.062739
11437	14990	27	0.062870005
11438	24653	0	0.962393
11438	32766	349	1.438439947
11438	35050	137	1.405637912
11439	14418	11002	0.313464546
11439	25363	1204	0.297951536
11439	28628	2059	0.559267196
11439	36390	0	2
11440	409	1001	6.493447088
11440	36813	212	6.711459015
11440	41778	69	5.680544971
11441	8142	47	0.164811048
11441	39072	838	0.227490595
11442	679	1179	4.893384096
11442	15191	5800	2.08543711
11442	18896	96	2.530606
11443	9909	29172	4.531551826
11443	42877	18845	0.07980219
11444	21330	56433	0.306456013
11444	28228	169414.923	0.300401394
11444	41241	0	1.528037
11445	26818	3456	0.732912673
11445	40089	29552.59353	0.585872369
11446	7595	85	2.154134357
11446	26766	0	2
11446	28133	435	2.441225035
11447	2400	49137	0.736954955
11447	13389	41441	1.120653297
11447	40350	11572	0.801177083
11448	187	7356	0.547300725
11448	28880	88065.47878	0.7924847
11448	42282	7220	0.033751165
11449	12128	8354	0.028177546
11449	34880	57242.51428	0.069285378
11450	14168	0	2
11450	31506	0	2
11451	11394	67444	0.842538984
11451	31188	7160	1.449641575
11451	32142	144382.4355	1.321327269
11452	9651	0	0.206737
11452	24122	0	0.607452
11452	33773	7836	2.261794601
11452	36510	646	0.718582202
11453	20778	2081	2.02220637
11453	29207	133	4.56944446
11453	42898	2723	0.31887291
11454	17937	0	0.556681
11454	24972	0	0.402471
11454	33919	0	0.780546
11454	36944	0	1.178516
11455	35400	0	0.199067
11456	18371	12752	0.846357355
11456	24571	4318	0.066912358
11456	32465	14692.62679	4.294156461
11457	12893	1521	2.990674951
11457	20652	5777	0.999474228
11457	21499	7331.4752	1.567131408
11458	22004	19	6.885938248
11458	27285	1804	3.80946009
11459	14240	460	2.228350058
11459	24196	27	0.799382099
11459	31129	10469.70424	0.766485667
11460	3606	3209	0.542723107
11460	21449	798	0.530147978
11460	40465	15269	0.156974639
11460	41187	1072	0.050211429
11461	4955	0	2.394214
11461	13840	14	2.737424012
11461	30930	0	2.68858
11461	41413	691	1.850828465
11462	15714	0	0.084562
11462	25779	0	0.022026
11463	3315	111209	2.158258119
11463	11131	81818.06156	2.477926871
11463	35031	74344.93844	2.170087397
11464	6483	4	3.558692004
11464	14729	3628	0.025432372
11464	20930	1117	1.951016311
11465	4407	18440	1.114573217
11465	10967	1753	1.945098911
11465	40657	22282.77874	0.016974067
11465	42919	18071	2.211077489
11466	2976	0	8.551614
11466	5669	15	0.028854011
11466	13662	1492	1.58618042
11467	3205	13419	5.31012702
11467	40312	0	14.071444
11467	43052	25214	3.390224617
11468	4845	1157	2.677500816
11468	20643	852	2.206611304
11468	31980	8	3.068667001
11468	39286	39914.47878	3.544256049
11469	8758	525	1.414627088
11469	17234	23	5.194853184
11469	32948	891	0.016589806
11470	282	926	1.090762012
11470	16387	18712	1.427208631
11470	29733	1451	3.180078455
11470	31979	5045	1.375609907
11470	38357	6256	0.719909571
11471	16456	0	5.170803
11471	44540	0	1.433277
11472	4657	317	3.198452003
11472	10347	40	2.000010452
11472	21396	0	2
11473	19522	0	0.099297
11473	28306	38773.68628	0.169173755
11473	41496	1754	1.001034869
11473	44660	12507	0.104003823
11474	43061	0	2
11475	18141	508	0.197558623
11475	21181	1914	2.023930257
11475	22685	202	2.000027036
11476	12817	618	5.447559664
11476	19631	915	3.328162659
11476	30838	1015	0.310656523
11477	45	117725	0.8926029
11477	10741	40727.53058	0.698774821
11477	26604	19533.84881	4.206914302
11477	32864	40833	1.896038616
11477	36437	46437	1.970178928
11478	34595	0	0.254711
11478	43858	0	0.173834
11479	2864	10284	1.819569206
11479	21415	0	0.853273
11479	27056	6776	0.397497307
11480	36	0	4.343212
11480	31766	3163.734934	0.010547609
