NewNodeID	Longitude	latitude
1243	-102462960	33692515
1244	-102152625	31865267
1245	-102345270	33770836
1246	-102322739	33660505
1247	-102394032	33587855
1248	-102371792	33565207
1249	-102342166	33586066
1250	-102922702	33616745
1251	-102689027	33723286
1252	-102759164	33725687
1253	-102627109	33627123
1254	-102712753	33499182
1255	-101888160	31982666
1256	-102909363	33911815
1257	-102706017	33973668
1258	-102893597	34208285
1259	-102689527	34218644
1260	-102750921	34233603
1261	-102337980	34266958
1262	-102415130	34222319
1263	-102469657	34029355
1264	-102528553	34050742
1265	-102407604	34006862
1266	-102033369	32062421
1267	-102229478	33982834
1268	-102276583	33867909
1269	-102321593	33893091
1270	-102321527	33936786
1271	-102186630	34144525
1272	-102131535	34181754
1273	-101969492	34256199
1274	-101815253	34226547
1275	-101657238	34260606
1276	-101648657	34146816
1277	-102213819	31967084
1278	-101664801	33915628
1279	-101609262	33870855
1280	-101871806	33942284
1281	-101885471	33890549
1282	-101931509	34030408
1283	-101846712	34069196
1284	-101940680	34112218
1285	-101743792	34108603
1286	-101691034	34182944
1287	-101689912	34222516
1288	-102256842	31918724
1289	-101717963	34214894
1290	-101713723	34200541
1291	-101715689	34192090
1292	-101711242	34174509
1293	-101726919	34182507
1294	-101729970	34195380
1295	-101747089	34179793
1296	-101742846	34207003
1297	-101470144	34159028
1298	-101439525	34123085
1299	-102137222	31972791
1300	-101365981	34185790
1301	-101178002	34183488
1302	-101186350	33936997
1303	-101317173	33994929
1304	-101363151	34000442
1305	-101456364	33926621
1306	-100800799	34193060
1307	-100861044	33974530
1308	-100806658	34015431
1309	-102775751	34670701
1310	-102121191	31975798
1311	-102721504	34649839
1312	-102616869	34652339
1313	-102623172	34421102
1314	-102802750	34428422
1315	-102937607	34493857
1316	-103037231	34385691
1317	-102883490	34519433
1318	-102156623	34645393
1319	-102465550	34623329
1320	-102338052	34573688
1321	-102136440	31983886
1322	-102261625	34529022
1323	-102294073	34508603
1324	-102343783	34527578
1325	-102480847	34413393
1326	-102061748	34370368
1327	-102148067	34416790
1328	-101799053	34698255
1329	-101627887	34561271
1330	-101882112	34539969
1331	-101767710	34532720
1332	-106451522	31808747
1333	-102121176	31984695
1334	-101597818	34400694
1335	-101743278	34364589
1336	-101829279	34394428
1337	-101292977	34525048
1338	-101299542	34476178
1339	-101028786	34421450
1340	-101050924	34356403
1341	-100934793	34395237
1342	-100897342	34397450
1343	-100536236	34423202
1344	-102102951	31986210
1345	-100440711	34546939
1346	-100462895	34689507
1347	-100543324	34731831
1348	-100762290	34662778
1349	-100143386	34471291
1350	-100304277	34522058
1351	-100212856	34411724
1352	-102686401	34906095
1353	-102522313	35007395
1354	-102291918	35032429
1355	-102088722	31992839
1356	-102284824	34858359
1357	-102327309	34773050
1358	-102400084	34823133
1359	-102854420	35384251
1360	-102425608	35420005
1361	-102247659	35530294
1362	-102438405	35254748
1363	-102289027	35912511
1364	-102504597	35886717
1365	-102507761	36044699
1366	-102076623	31998242
1367	-102921766	36358826
1368	-102568240	36200530
1369	-102503845	36068927
1370	-102065444	36292987
1371	-102065713	36334455
1372	-101782307	36271564
1373	-101488198	36393577
1374	-101404774	36261557
1375	-101263360	36378048
1376	-101243548	36175553
1377	-102091725	32000416
1378	-101193575	36196675
1379	-100864332	36339073
1380	-100767682	36355723
1381	-100815893	36411210
1382	-100794051	36387848
1383	-100818834	36384860
1384	-100397499	36411012
1385	-100218998	36395004
1386	-100141533	36436970
1387	-100179215	36106870
1388	-102110563	32002642
1389	-100021027	36124812
1390	-100269115	35836860
1391	-100380656	35910455
1392	-100823674	35846034
1393	-100597682	35679990
1394	-101442077	35785767
1395	-101431037	35830358
1396	-101254154	35684374
1397	-101582997	35665249
1398	-101594764	35640601
1399	-102125954	31996535
1400	-101531420	35707462
1401	-101427538	35685057
1402	-101352819	35689758
1403	-101401059	35686507
1404	-101382862	35673232
1405	-101389784	35664313
1406	-101409876	35666199
1407	-101383525	35649373
1408	-101406244	35649455
1409	-101444854	35640580
1410	-102143392	31992294
1411	-101762083	35930770
1412	-101827301	36018002
1413	-101914521	35807222
1414	-102006226	36039690
1415	-101968039	35875801
1416	-101968679	35853581
1417	-101989942	35441309
1418	-101753406	35464159
1419	-101687539	35223787
1420	-101817850	35294048
1421	-102119208	31953169
1422	-101772734	35252723
1423	-101768498	35229202
1424	-101785432	35230317
1425	-101765932	35213368
1426	-101779258	35199312
1427	-101777505	35187995
1428	-101873367	35310155
1429	-101840194	35250479
1430	-101822826	35258053
1431	-101822144	35243682
1432	-102085077	31953647
1433	-101803942	35243513
1434	-101856352	35236525
1435	-101838679	35229124
1436	-101820336	35228625
1437	-101802791	35229651
1438	-101911441	35241332
1439	-101924291	35220852
1440	-101876271	35228383
1441	-101892191	35213197
1442	-101874880	35216457
1443	-106504261	31829104
1444	-102078182	31932066
1445	-101859444	35215360
1446	-101875768	35206765
1447	-101893490	35201267
1448	-101930527	35195197
1449	-101909961	35185788
1450	-101892566	35186719
1451	-101880535	35196230
1452	-101873902	35187534
1453	-101857099	35188854
1454	-101860136	35201648
1455	-102045295	31939799
1456	-101851379	35202289
1457	-101843822	35218350
1458	-101845258	35209130
1459	-101842194	35198094
1460	-101836618	35207402
1461	-101841000	35188237
1462	-101830550	35202480
1463	-101824916	35216952
1464	-101806075	35215539
1465	-101805189	35204641
1466	-102052224	31961525
1467	-101805877	35196561
1468	-101820279	35206023
1469	-101823204	35196654
1470	-101822979	35187467
1471	-101803805	35187964
1472	-102043511	35099033
1473	-102002945	34924904
1474	-101934790	34976749
1475	-101928798	34994790
1476	-101908243	34980259
1477	-102084136	31979722
1478	-101803323	34897321
1479	-101818255	35003156
1480	-101737613	35112915
1481	-101886335	35043161
1482	-101831127	35083706
1483	-101880350	35094854
1484	-101777725	35151360
1485	-101867910	35135141
1486	-101855306	35157398
1487	-101843133	35174471
1488	-102069783	31982248
1489	-101857989	35179320
1490	-101857384	35169389
1491	-101873012	35154732
1492	-101874638	35180384
1493	-101875219	35171303
1494	-101879550	35159117
1495	-101892748	35179534
1496	-101892621	35168795
1497	-101910801	35179639
1498	-101928736	35179677
1499	-102065536	31989555
1500	-101928729	35168983
1501	-101910728	35168918
1502	-101892676	35154073
1503	-101910826	35154130
1504	-101892411	35131872
1505	-101910541	35139180
1506	-101936101	35143223
1507	-101465197	35406306
1508	-101390040	35345353
1509	-101201412	35542323
1510	-102052906	31991116
1511	-101242717	35368475
1512	-101199649	35253817
1513	-101314687	35127023
1514	-101475766	35050696
1515	-101357662	35102108
1516	-101347466	34890056
1517	-101030060	35398754
1518	-100974331	35507817
1519	-100924642	35347227
1520	-100710428	35514924
1521	-102093596	32008701
1522	-100803679	35439805
1523	-100653112	35251523
1524	-100600108	35232860
1525	-100953146	35562274
1526	-100979528	35556969
1527	-100956010	35544893
1528	-100943334	35535628
1529	-100969220	35523329
1530	-100978179	35533237
1531	-100865367	35005758
1532	-102082306	32010753
1533	-100678547	34862224
1534	-100900384	35036384
1535	-100892754	34934302
1536	-100140437	35467187
1537	-100429429	35487561
1538	-100443868	35512124
1539	-100284948	35442441
1540	-100308644	35241774
1541	-100247977	35218706
1542	-100239515	35072342
1543	-102074381	32014638
1544	-100325723	34871545
1545	-100176256	34855448
1546	-100218352	34868063
1547	-100351711	34050844
1548	-100299405	34013018
1549	-99741740	34012449
1550	-99725600	33981249
1551	-99701846	34256627
1552	-99852127	34400837
1553	-99532131	34240938
1554	-106534761	31849469
1555	-102071219	32004267
1556	-99512560	34250022
1557	-99744527	34295167
1558	-99351741	34320559
1559	-99318834	33967851
1560	-99085224	34024626
1561	-99253045	34130160
1562	-99267100	34160041
1563	-99313772	34126938
1564	-99340039	34149908
1565	-99307213	33766038
1566	-102058919	32007897
1567	-99086437	33603380
1568	-99386983	33568615
1569	-99250013	33580153
1570	-98869673	34068625
1571	-98913136	34037382
1572	-98617925	34108063
1573	-98722285	33983466
1574	-98832088	33874666
1575	-98578092	34074967
1576	-98537012	34058323
1577	-102061466	32017678
1578	-98579370	33946213
1579	-98535159	34013402
1580	-98484402	34007705
1581	-98451301	33967425
1582	-98523929	33965553
1583	-98523409	33977922
1584	-98513712	33948361
1585	-98537465	33945743
1586	-98441823	33911628
1587	-98478078	33932022
1588	-102043792	32017322
1589	-98479284	33923203
1590	-98471510	33918448
1591	-98463555	33894367
1592	-98481758	33901383
1593	-98495457	33906694
1594	-98505070	33920536
1595	-98503949	33933860
1596	-98525587	33933357
1597	-98544188	33936332
1598	-98606571	33917244
1599	-102049368	32038185
1600	-98676603	33946390
1601	-98648866	33876963
1602	-98615366	33854757
1603	-98584060	33848285
1604	-98572398	33863723
1605	-98554038	33903261
1606	-98517256	33914392
1607	-98511389	33906141
1608	-98518603	33897741
1609	-98542196	33896703
1610	-102067225	32035890
1611	-98543745	33885862
1612	-98454240	33859554
1613	-98496464	33847963
1614	-98487014	33878330
1615	-98496759	33890786
1616	-98506965	33870813
1617	-98526893	33866948
1618	-98542197	33871316
1619	-98517677	33846748
1620	-98553084	33848308
1621	-102079455	32032861
1622	-98531036	33797376
1623	-98695229	33808749
1624	-98749941	33718749
1625	-98890245	33462359
1626	-98550648	33504299
1627	-98664473	33537431
1628	-98652106	33633545
1629	-98452116	33593399
1630	-98171477	34049010
1631	-98257820	34020743
1632	-102096441	32028290
1633	-98155744	33897822
1634	-98391996	33864405
1635	-98184897	33826496
1636	-98257571	33733062
1637	-98072307	33615481
1638	-98319568	33568867
1639	-98348131	32446795
1640	-98128239	32396933
1641	-98279123	32302230
1642	-98152989	32269686
1643	-102106893	32047935
1644	-98095679	32174149
1645	-98000130	32115658
1646	-98158395	32014919
1647	-98306885	32038814
1648	-98331845	32094763
1649	-98211951	32141067
1650	-98188452	32245411
1651	-98178055	32217487
1652	-98243494	32209739
1653	-98370283	32241521
1654	-102090959	32052364
1655	-98429390	32175418
1656	-98332027	32968063
1657	-98216082	32930071
1658	-98248475	32939750
1659	-98448969	32897080
1660	-98507620	32927141
1661	-98475865	32716025
1662	-98520461	32544900
1663	-98366438	32555719
1664	-98192963	32588577
1665	-106583140	31827600
1666	-102114049	32014430
1667	-98279536	32753944
1668	-98137071	32725113
1669	-98098146	32881650
1670	-98157089	32832508
1671	-98090972	32771581
1672	-98095904	32823206
1673	-98117300	32818824
1674	-98120956	32797889
1675	-98106005	32796581
1676	-98089404	32795922
1677	-102130722	32010636
1678	-97838544	32194420
1679	-97683876	32220977
1680	-97718870	32287371
1681	-97749725	32233415
1682	-97919790	32316841
1683	-97946098	32494021
1684	-97956527	32409380
1685	-97830126	32362085
1686	-97799438	32396647
1687	-97741821	32352959
1688	-102147687	32006714
1689	-97764270	32407937
1690	-97781704	32465322
1691	-97832716	32486918
1692	-97832423	32536605
1693	-97805197	32519373
1694	-97703490	32514258
1695	-97770163	32489191
1696	-97639652	32485713
1697	-97758162	32432651
1698	-97711640	32425713
1699	-102118747	32028964
1700	-97653724	32402229
1701	-97671142	32358036
1702	-98346893	33141364
1703	-98209735	33322106
1704	-98078668	33234555
1705	-98050030	33080119
1706	-98142741	33204325
1707	-98389189	33168528
1708	-97823839	33847148
1709	-97860905	33751046
1710	-102135268	32025083
1711	-97710970	33856028
1712	-97728951	33786515
1713	-97531593	33874823
1714	-97579090	33673492
1715	-97525223	33695125
1716	-97719333	33649036
1717	-97565679	33542398
1718	-97713605	33462437
1719	-97906536	33481803
1720	-97783570	33533792
1721	-102149568	32018982
1722	-97801311	33611423
1723	-97920972	33622018
1724	-97843178	33560366
1725	-97411092	33751248
1726	-97074553	33756855
1727	-97292114	33741950
1728	-97293563	33642644
1729	-97350463	33523177
1730	-97178261	33484168
1731	-97163448	33483591
1732	-102154855	32024519
1733	-97072489	33523454
1734	-97075239	33481072
1735	-96987731	33501300
1736	-97010617	33585520
1737	-97020674	33631603
1738	-97053435	33664360
1739	-96964795	33748296
1740	-97182804	33614232
1741	-97112532	33619682
1742	-97121575	33660920
1743	-102158935	32042757
1744	-97142761	33655349
1745	-97127785	33615465
1746	-97142986	33605701
1747	-97836614	33372743
1748	-97800745	33295917
1749	-97858822	33243914
1750	-97898619	33157403
1751	-97432191	33377291
1752	-97489159	33281419
1753	-97633853	33294005
1754	-102134853	32042158
1755	-97694838	33337974
1756	-97738582	33257768
1757	-97605405	33251279
1758	-97556731	33242843
1759	-97828428	33085063
1760	-97732835	33208039
1761	-97711985	33165029
1762	-97705404	33105520
1763	-97627143	33173638
1764	-97493453	33174213
1765	-102122246	32039902
1766	-97439937	33096080
1767	-97511096	33099437
1768	-97453092	33017980
1769	-97562894	33080171
1770	-97625148	33036657
1771	-98001367	32915667
1772	-97859904	32948417
1773	-97919155	32826708
1774	-97857462	32858103
1775	-97791282	32850966
1776	-106560125	31821388
1777	-101426131	31245714
1778	-97711921	32951462
1779	-97703629	32844373
1780	-97579636	32951338
1781	-97629015	32903286
1782	-97571371	32888980
1783	-97572494	32825382
1784	-97638236	32813634
1785	-97581762	32701101
1786	-97663299	32760194
1787	-97649414	32684492
1788	-101456825	31180866
1789	-97714621	32676580
1790	-97732436	32609413
1791	-97824979	32640642
1792	-97963682	32605395
1793	-98024036	32693808
1794	-97893369	32692401
1795	-97955938	32758831
1796	-97825790	32745213
1797	-97821766	32771420
1798	-97777808	32770506
1799	-101537509	31756728
1800	-97788842	32741111
1801	-96861030	33784323
1802	-96814537	33851305
1803	-96826061	33649199
1804	-96903224	33661235
1805	-96801364	33491495
1806	-96907540	33559231
1807	-96918344	33468786
1808	-96742841	33441186
1809	-96717462	33692289
1810	-101579587	31978559
1811	-96719364	33756273
1812	-96773457	33806125
1813	-96697416	33822362
1814	-96641782	33833407
1815	-96587827	33443893
1816	-96460609	33468576
1817	-96445957	33583798
1818	-96486615	33656822
1819	-96425546	33702260
1820	-96483516	33767258
1821	-100376092	29270922
